"x";"y";"layer";"pred"
683550,509475222;8049268,21234042;2;229,083486375796
683570,425599186;8049268,21234042;2;228,512569059609
683590,34172315;8049268,21234042;2;227,948810067403
683610,257847114;8049268,21234042;2;227,401366710731
683630,173971079;8049268,21234042;2;226,876058299789
683650,090095043;8049268,21234042;2;226,37514403256
683670,006219007;8049268,21234042;2;225,899339855399
684048,412574326;8049268,21234042;2;224,672617555536
684068,328698291;8049268,21234042;2;224,909576770948
684088,244822255;8049268,21234042;2;225,161316437342
684108,160946219;8049268,21234042;2;225,426222543529
684128,077070183;8049268,21234042;2;225,702477327158
683291,599863688;8049248,22916888;2;231,715921009541
683311,515987652;8049248,22916888;2;231,842349836467
683371,264359544;8049248,22916888;2;232,100111696166
683391,180483508;8049248,22916888;2;232,120828895159
683411,096607473;8049248,22916888;2;232,086967595237
683431,012731437;8049248,22916888;2;231,97854524138
683450,928855401;8049248,22916888;2;231,776816794788
683470,844979365;8049248,22916888;2;231,475858577938
683490,761103329;8049248,22916888;2;231,088407609917
683510,677227293;8049248,22916888;2;230,637560756273
683530,593351258;8049248,22916888;2;230,145617473172
683550,509475222;8049248,22916888;2;229,629416882317
683570,425599186;8049248,22916888;2;229,100197689386
683590,34172315;8049248,22916888;2;228,564728458223
683610,257847114;8049248,22916888;2;228,02683069198
683630,173971079;8049248,22916888;2;227,489419534118
683650,090095043;8049248,22916888;2;226,956578131234
683670,006219007;8049248,22916888;2;226,434521732308
683689,922342971;8049248,22916888;2;225,931228862983
684028,496450362;8049248,22916888;2;224,71591183979
684048,412574326;8049248,22916888;2;224,944897763053
684068,328698291;8049248,22916888;2;225,191234814652
684088,244822255;8049248,22916888;2;225,453511477962
684108,160946219;8049248,22916888;2;225,729856953329
684128,077070183;8049248,22916888;1;226,018133386221
684147,993194147;8049248,22916888;1;226,316110316063
684167,909318111;8049248,22916888;1;226,621596108301
684526,399549467;8049248,22916888;1;231,84134016487
683311,515987652;8049228,24599733;2;232,077855292222
683331,432111616;8049228,24599733;2;232,191256730691
683351,34823558;8049228,24599733;2;232,283141087892
683371,264359544;8049228,24599733;2;232,346285926317
683391,180483508;8049228,24599733;2;232,370313083595
683411,096607473;8049228,24599733;2;232,341291006355
683431,012731437;8049228,24599733;2;232,243194972435
683450,928855401;8049228,24599733;2;232,062834080714
683470,844979365;8049228,24599733;2;231,796851755545
683490,761103329;8049228,24599733;2;231,454678818003
683510,677227293;8049228,24599733;2;231,053915766859
683530,593351258;8049228,24599733;2;230,612835366322
683550,509475222;8049228,24599733;2;230,145365224888
683570,425599186;8049228,24599733;2;229,659086981971
683590,34172315;8049228,24599733;2;229,155155011889
683610,257847114;8049228,24599733;2;228,630563784417
683630,173971079;8049228,24599733;2;228,083609558874
683650,090095043;8049228,24599733;2;227,519487254978
683670,006219007;8049228,24599733;2;226,950426786136
683689,922342971;8049228,24599733;2;226,391256622425
683928,915830541;8049228,24599733;2;224,071044179879
683948,831954506;8049228,24599733;2;224,212865262699
683968,74807847;8049228,24599733;2;224,374822645124
683988,664202434;8049228,24599733;2;224,554649190556
684008,580326398;8049228,24599733;2;224,75267629316
684028,496450362;8049228,24599733;2;224,970083940836
684048,412574326;8049228,24599733;2;225,207362688661
684068,328698291;8049228,24599733;2;225,463821161921
684088,244822255;8049228,24599733;2;225,737767285059
684128,077070183;8049228,24599733;1;226,328547215595
684147,993194147;8049228,24599733;1;226,640119741199
684167,909318111;8049228,24599733;1;226,959070781304
684187,825442076;8049228,24599733;1;227,283088802813
684207,74156604;8049228,24599733;1;227,610115180178
684227,657690004;8049228,24599733;1;227,938346260441
684327,238309825;8049228,24599733;1;229,549325453609
684347,154433789;8049228,24599733;1;229,858100716494
684367,070557753;8049228,24599733;1;230,160508442956
684386,986681718;8049228,24599733;1;230,4559492878
684406,902805682;8049228,24599733;1;230,743958213205
684426,818929646;8049228,24599733;1;231,024247980217
684446,73505361;8049228,24599733;1;231,296726375593
684466,651177574;8049228,24599733;1;231,561389332901
684486,567301538;8049228,24599733;1;231,818071711289
684506,483425503;8049228,24599733;1;232,066376873603
684526,399549467;8049228,24599733;1;232,306143305087
684546,315673431;8049228,24599733;1;232,53824766885
684566,231797395;8049228,24599733;1;232,765348998254
684586,147921359;8049228,24599733;1;232,992331759918
683311,515987652;8049208,26282578;2;232,28900180585
683331,432111616;8049208,26282578;2;232,405820901251
683351,34823558;8049208,26282578;2;232,502362919065
683371,264359544;8049208,26282578;2;232,572141603567
683411,096607473;8049208,26282578;2;232,591129194544
683431,012731437;8049208,26282578;2;232,51234220124
683450,928855401;8049208,26282578;2;232,355706370525
683470,844979365;8049208,26282578;2;232,117414387865
683490,761103329;8049208,26282578;2;231,807980395718
683510,677227293;8049208,26282578;2;231,445771811888
683530,593351258;8049208,26282578;2;231,048234637913
683550,509475222;8049208,26282578;2;230,627268839046
683570,425599186;8049208,26282578;2;230,186953219858
683590,34172315;8049208,26282578;2;229,721739730325
683610,257847114;8049208,26282578;2;229,217637144755
683630,173971079;8049208,26282578;2;228,663093258484
683650,090095043;8049208,26282578;2;228,064565421008
683670,006219007;8049208,26282578;2;227,444680419028
683689,922342971;8049208,26282578;2;226,827335087474
683709,838466935;8049208,26282578;2;226,231022992932
683889,083582613;8049208,26282578;2;224,053093191015
683908,999706577;8049208,26282578;2;224,150517491047
683928,915830541;8049208,26282578;2;224,280068082454
683948,831954506;8049208,26282578;2;224,43328879387
683968,74807847;8049208,26282578;2;224,602933403507
683988,664202434;8049208,26282578;2;224,787074003493
684008,580326398;8049208,26282578;2;224,988917472969
684028,496450362;8049208,26282578;2;225,212140647811
684048,412574326;8049208,26282578;2;225,458107675084
684068,328698291;8049208,26282578;2;225,725898290454
684088,244822255;8049208,26282578;2;226,013151859299
684108,160946219;8049208,26282578;1;226,316802014945
684128,077070183;8049208,26282578;1;226,633572611025
684147,993194147;8049208,26282578;1;226,960284891873
684167,909318111;8049208,26282578;1;227,294030185162
684187,825442076;8049208,26282578;1;227,63224755605
684207,74156604;8049208,26282578;1;227,972736751172
684227,657690004;8049208,26282578;1;228,313631603154
684247,573813968;8049208,26282578;1;228,653354250258
684267,489937932;8049208,26282578;1;228,990564715725
684287,406061897;8049208,26282578;1;229,324114198901
684307,322185861;8049208,26282578;1;229,653005237406
684327,238309825;8049208,26282578;1;229,976358864648
684347,154433789;8049208,26282578;1;230,293388572504
684367,070557753;8049208,26282578;1;230,60338344856
684386,986681718;8049208,26282578;1;230,905708590048
684406,902805682;8049208,26282578;1;231,199840123732
684426,818929646;8049208,26282578;1;231,485458946133
684446,73505361;8049208,26282578;1;231,762585163323
684466,651177574;8049208,26282578;1;232,031506222047
684486,567301538;8049208,26282578;1;232,292058685532
684506,483425503;8049208,26282578;1;232,542986189932
684526,399549467;8049208,26282578;1;232,782836150959
684546,315673431;8049208,26282578;1;233,011487432938
684566,231797395;8049208,26282578;1;233,231328622673
684586,147921359;8049208,26282578;1;233,448427431619
684606,064045324;8049208,26282578;1;233,673276670694
683331,432111616;8049188,27965423;2;232,595509733236
683351,34823558;8049188,27965423;2;232,697200602628
683371,264359544;8049188,27965423;2;232,775829294889
683391,180483508;8049188,27965423;2;232,824204100949
683431,012731437;8049188,27965423;2;232,780737587915
683450,928855401;8049188,27965423;2;232,649989669446
683470,844979365;8049188,27965423;2;232,430221164538
683490,761103329;8049188,27965423;2;232,139576334029
683510,677227293;8049188,27965423;2;231,803964793179
683530,593351258;8049188,27965423;2;231,442140026235
683550,509475222;8049188,27965423;2;231,064937420102
683570,425599186;8049188,27965423;2;230,674830432983
683590,34172315;8049188,27965423;2;230,261112525529
683610,257847114;8049188,27965423;2;229,792325251463
683630,173971079;8049188,27965423;2;229,231362608422
683650,090095043;8049188,27965423;2;228,588503144636
683670,006219007;8049188,27965423;2;227,911305945405
683689,922342971;8049188,27965423;2;227,235510139569
683709,838466935;8049188,27965423;2;226,580256778989
683849,251334685;8049188,27965423;2;224,13131336674
683869,167458649;8049188,27965423;2;224,154981682206
683889,083582613;8049188,27965423;2;224,224843703186
683908,999706577;8049188,27965423;2;224,335150742507
683928,915830541;8049188,27965423;2;224,479515732458
683948,831954506;8049188,27965423;2;224,646802186916
683968,74807847;8049188,27965423;2;224,82334524364
683988,664202434;8049188,27965423;2;225,007575601806
684008,580326398;8049188,27965423;2;225,210109537278
684028,496450362;8049188,27965423;2;225,438589817765
684048,412574326;8049188,27965423;2;225,694488577149
684068,328698291;8049188,27965423;2;225,975744935025
684088,244822255;8049188,27965423;1;226,278728927346
684108,160946219;8049188,27965423;1;226,599280531068
684128,077070183;8049188,27965423;1;226,933270795081
684147,993194147;8049188,27965423;1;227,276908647139
684167,909318111;8049188,27965423;1;227,626888900257
684187,825442076;8049188,27965423;1;227,980431614481
684207,74156604;8049188,27965423;1;228,335249917919
684227,657690004;8049188,27965423;1;228,689478866767
684247,573813968;8049188,27965423;1;229,041592247314
684267,489937932;8049188,27965423;1;229,390325403471
684287,406061897;8049188,27965423;1;229,734612220511
684307,322185861;8049188,27965423;1;230,073536227487
684327,238309825;8049188,27965423;1;230,406291324686
684347,154433789;8049188,27965423;1;230,732147384231
684367,070557753;8049188,27965423;1;231,050419545699
684386,986681718;8049188,27965423;1;231,360447869095
684406,902805682;8049188,27965423;1;231,661611039717
684426,818929646;8049188,27965423;1;231,953441351076
684446,73505361;8049188,27965423;1;232,235997651365
684466,651177574;8049188,27965423;1;232,510415804786
684486,567301538;8049188,27965423;1;232,77740711629
684506,483425503;8049188,27965423;1;233,034031191557
684526,399549467;8049188,27965423;1;233,276410619937
684546,315673431;8049188,27965423;1;233,502743239643
684566,231797395;8049188,27965423;1;233,714106877941
684586,147921359;8049188,27965423;1;233,916359502889
684606,064045324;8049188,27965423;1;234,123962981634
683351,34823558;8049168,29648269;2;232,86486660312
683371,264359544;8049168,29648269;2;232,951879452871
683391,180483508;8049168,29648269;2;233,015828923093
683411,096607473;8049168,29648269;2;233,049973714437
683431,012731437;8049168,29648269;2;233,038986566852
683450,928855401;8049168,29648269;2;232,94092085554
683470,844979365;8049168,29648269;2;232,722760287988
683490,761103329;8049168,29648269;2;232,433568129091
683510,677227293;8049168,29648269;2;232,11362199701
683530,593351258;8049168,29648269;2;231,779744349757
683550,509475222;8049168,29648269;2;231,440975012212
683570,425599186;8049168,29648269;2;231,101377144958
683590,34172315;8049168,29648269;2;230,754571861222
683610,257847114;8049168,29648269;2;230,355402908396
683630,173971079;8049168,29648269;2;229,785339565736
683650,090095043;8049168,29648269;2;229,073414303274
683670,006219007;8049168,29648269;2;228,335309016852
683689,922342971;8049168,29648269;2;227,60930872521
683709,838466935;8049168,29648269;2;226,906428986431
683729,7545909;8049168,29648269;2;226,23213662627
683749,670714864;8049168,29648269;2;225,593877536629
683769,586838828;8049168,29648269;2;225,013770960827
683809,419086756;8049168,29648269;2;224,362626838051
683829,33521072;8049168,29648269;2;224,288504253715
683849,251334685;8049168,29648269;2;224,276988476451
683869,167458649;8049168,29648269;2;224,310875329185
683889,083582613;8049168,29648269;2;224,387089911
683908,999706577;8049168,29648269;2;224,505552374679
683928,915830541;8049168,29648269;2;224,664585273083
683948,831954506;8049168,29648269;2;224,852409387639
683968,74807847;8049168,29648269;2;225,034448798092
683988,664202434;8049168,29648269;2;225,209065157238
684008,580326398;8049168,29648269;2;225,409078852071
684028,496450362;8049168,29648269;2;225,644279474861
684048,412574326;8049168,29648269;2;225,913313595675
684088,244822255;8049168,29648269;1;226,533834603392
684108,160946219;8049168,29648269;1;226,874341128793
684128,077070183;8049168,29648269;1;227,228079223225
684147,993194147;8049168,29648269;1;227,590624543575
684167,909318111;8049168,29648269;1;227,958318117868
684187,825442076;8049168,29648269;1;228,328244160805
684207,74156604;8049168,29648269;1;228,698129925177
684227,657690004;8049168,29648269;1;229,06621061002
684247,573813968;8049168,29648269;1;229,43109662834
684267,489937932;8049168,29648269;1;229,791666199392
684287,406061897;8049168,29648269;1;230,14698960661
684307,322185861;8049168,29648269;1;230,496278634983
684327,238309825;8049168,29648269;1;230,83884863709
684347,154433789;8049168,29648269;1;231,174081250555
684367,070557753;8049168,29648269;1;231,501380796154
684386,986681718;8049168,29648269;1;231,820124450047
684406,902805682;8049168,29648269;1;232,129617066012
684426,818929646;8049168,29648269;1;232,429096162356
684446,73505361;8049168,29648269;1;232,718037754136
684466,651177574;8049168,29648269;1;232,998499483771
684486,567301538;8049168,29648269;1;233,276412188911
684506,483425503;8049168,29648269;1;233,543677852989
684526,399549467;8049168,29648269;1;233,792789847346
684546,315673431;8049168,29648269;1;234,020554407885
684566,231797395;8049168,29648269;1;234,225586366658
684586,147921359;8049168,29648269;1;234,410124868183
684606,064045324;8049168,29648269;1;234,587382699144
683371,264359544;8049148,31331114;2;233,093400071157
683391,180483508;8049148,31331114;2;233,167253589181
683411,096607473;8049148,31331114;2;233,221890880654
683431,012731437;8049148,31331114;2;233,255089885995
683450,928855401;8049148,31331114;2;233,223434097582
683470,844979365;8049148,31331114;2;232,961152501294
683490,761103329;8049148,31331114;2;232,664867664538
683510,677227293;8049148,31331114;2;232,357580634283
683530,593351258;8049148,31331114;2;232,045666014175
683550,509475222;8049148,31331114;2;231,73507184189
683570,425599186;8049148,31331114;2;231,431431953619
683590,34172315;8049148,31331114;2;231,139629749672
683610,257847114;8049148,31331114;2;230,861423564225
683630,173971079;8049148,31331114;2;230,262495822128
683650,090095043;8049148,31331114;2;229,466013930413
683670,006219007;8049148,31331114;2;228,691479677577
683689,922342971;8049148,31331114;2;227,940723613877
683709,838466935;8049148,31331114;2;227,214025415606
683729,7545909;8049148,31331114;2;226,511323196396
683749,670714864;8049148,31331114;2;225,832623800632
683769,586838828;8049148,31331114;2;225,178607656364
683789,502962792;8049148,31331114;2;224,585201319849
683809,419086756;8049148,31331114;2;224,493400306878
683829,33521072;8049148,31331114;2;224,452694479435
683849,251334685;8049148,31331114;2;224,444457256726
683869,167458649;8049148,31331114;2;224,472303301162
683889,083582613;8049148,31331114;2;224,540757785311
683908,999706577;8049148,31331114;2;224,654578242054
683928,915830541;8049148,31331114;2;224,81808681052
683948,831954506;8049148,31331114;2;225,033658172313
683968,74807847;8049148,31331114;2;225,219686869377
683988,664202434;8049148,31331114;2;225,372151593651
684008,580326398;8049148,31331114;2;225,574691889584
684028,496450362;8049148,31331114;2;225,823350938216
684048,412574326;8049148,31331114;2;226,111725590918
684068,328698291;8049148,31331114;1;226,43256342738
684088,244822255;8049148,31331114;1;226,778512085011
684108,160946219;8049148,31331114;1;227,142678611243
684128,077070183;8049148,31331114;1;227,519013786196
684147,993194147;8049148,31331114;1;227,902523289954
684167,909318111;8049148,31331114;1;228,289311204474
684187,825442076;8049148,31331114;1;228,676478470345
684207,74156604;8049148,31331114;1;229,061926308368
684227,657690004;8049148,31331114;1;229,444130885559
684247,573813968;8049148,31331114;1;229,821946626507
684267,489937932;8049148,31331114;1;230,194468381034
684287,406061897;8049148,31331114;1;230,560953490368
684307,322185861;8049148,31331114;1;230,920784936971
684327,238309825;8049148,31331114;1;231,273449633385
684347,154433789;8049148,31331114;1;231,618510032468
684367,070557753;8049148,31331114;1;231,9555575492
684386,986681718;8049148,31331114;1;232,284145776748
684406,902805682;8049148,31331114;1;232,603705912974
684426,818929646;8049148,31331114;1;232,913448467989
684446,73505361;8049148,31331114;1;233,21226706663
684466,651177574;8049148,31331114;1;233,499229136328
684486,567301538;8049148,31331114;1;233,794435143977
684506,483425503;8049148,31331114;1;234,076138223958
684526,399549467;8049148,31331114;1;234,33718053966
684546,315673431;8049148,31331114;1;234,573683722941
684566,231797395;8049148,31331114;1;234,781534161268
684586,147921359;8049148,31331114;1;234,956996847198
684606,064045324;8049148,31331114;1;235,099286407304
684625,980169288;8049148,31331114;1;235,240270707187
683431,012731437;8049128,33013959;2;233,346454315339
683450,928855401;8049128,33013959;2;233,291460955653
683470,844979365;8049128,33013959;2;233,080116314055
683490,761103329;8049128,33013959;2;232,811159082502
683510,677227293;8049128,33013959;2;232,525316550813
683530,593351258;8049128,33013959;2;232,232154956002
683550,509475222;8049128,33013959;2;231,936594015648
683570,425599186;8049128,33013959;2;231,640752936949
683590,34172315;8049128,33013959;2;231,339264284671
683610,257847114;8049128,33013959;2;230,988858679128
683630,173971079;8049128,33013959;2;230,432204360048
683650,090095043;8049128,33013959;2;229,709661275374
683670,006219007;8049128,33013959;2;228,963209703685
683689,922342971;8049128,33013959;2;228,226214050248
683709,838466935;8049128,33013959;2;227,506947719263
683729,7545909;8049128,33013959;2;226,809401741144
683749,670714864;8049128,33013959;2;226,139025485972
683769,586838828;8049128,33013959;2;225,513607087515
683789,502962792;8049128,33013959;2;225,020999653638
683809,419086756;8049128,33013959;2;224,792254007864
683829,33521072;8049128,33013959;2;224,693302974136
683849,251334685;8049128,33013959;2;224,64770005252
683869,167458649;8049128,33013959;2;224,644751476418
683889,083582613;8049128,33013959;2;224,686045536303
683908,999706577;8049128,33013959;2;224,775892298263
683928,915830541;8049128,33013959;2;224,917608562322
683948,831954506;8049128,33013959;2;225,104616439757
683968,74807847;8049128,33013959;2;225,290195392146
683988,664202434;8049128,33013959;2;225,472675412763
684008,580326398;8049128,33013959;2;225,698344735015
684028,496450362;8049128,33013959;2;225,972391030612
684048,412574326;8049128,33013959;1;226,28874761804
684068,328698291;8049128,33013959;1;226,638891330548
684088,244822255;8049128,33013959;1;227,014009458906
684108,160946219;8049128,33013959;1;227,40597174773
684128,077070183;8049128,33013959;1;227,80786617837
684147,993194147;8049128,33013959;1;228,214260560456
684167,909318111;8049128,33013959;1;228,621218996522
684187,825442076;8049128,33013959;1;229,026098750244
684207,74156604;8049128,33013959;1;229,427210098276
684227,657690004;8049128,33013959;1;229,823458748669
684247,573813968;8049128,33013959;1;230,214067083957
684267,489937932;8049128,33013959;1;230,598412587606
684287,406061897;8049128,33013959;1;230,97597022254
684307,322185861;8049128,33013959;1;231,346316787465
684327,238309825;8049128,33013959;1;231,709148817731
684347,154433789;8049128,33013959;1;232,064278392038
684367,070557753;8049128,33013959;1;232,411595348956
684386,986681718;8049128,33013959;1;232,751005524294
684406,902805682;8049128,33013959;1;233,082367575042
684426,818929646;8049128,33013959;1;233,40548650095
684446,73505361;8049128,33013959;1;233,720435523517
684466,651177574;8049128,33013959;1;234,029304331986
684486,567301538;8049128,33013959;1;234,335392229491
684506,483425503;8049128,33013959;1;234,631954536406
684526,399549467;8049128,33013959;1;234,910878195346
684546,315673431;8049128,33013959;1;235,166522862399
684566,231797395;8049128,33013959;1;235,393679030663
684586,147921359;8049128,33013959;1;235,587678663876
684606,064045324;8049128,33013959;1;235,747483992879
684625,980169288;8049128,33013959;1;235,908234655477
684645,896293252;8049128,33013959;1;236,276548137296
684665,812417216;8049128,33013959;1;236,712902662072
684685,72854118;8049128,33013959;1;237,110852822859
683490,761103329;8049108,34696805;2;232,88078882878
683510,677227293;8049108,34696805;2;232,621893203853
683530,593351258;8049108,34696805;2;232,344984634364
683550,509475222;8049108,34696805;2;232,054891038275
683570,425599186;8049108,34696805;2;231,749131897726
683590,34172315;8049108,34696805;2;231,41279372384
683610,257847114;8049108,34696805;2;231,006930207241
683630,173971079;8049108,34696805;2;230,481621519194
683650,090095043;8049108,34696805;2;229,848520819777
683670,006219007;8049108,34696805;2;229,165653179054
683689,922342971;8049108,34696805;2;228,471909460884
683709,838466935;8049108,34696805;2;227,786340783408
683729,7545909;8049108,34696805;2;227,121180361507
683749,670714864;8049108,34696805;2;226,49108270323
683769,586838828;8049108,34696805;2;225,924284199535
683789,502962792;8049108,34696805;2;225,472519169662
683809,419086756;8049108,34696805;2;225,171911524662
683829,33521072;8049108,34696805;2;224,989467689846
683849,251334685;8049108,34696805;2;224,880945900633
683869,167458649;8049108,34696805;2;224,82705551762
683889,083582613;8049108,34696805;2;224,823685224378
683908,999706577;8049108,34696805;2;224,87243089311
683928,915830541;8049108,34696805;2;224,974474695507
683948,831954506;8049108,34696805;2;225,123868367819
683968,74807847;8049108,34696805;2;225,306657116488
683988,664202434;8049108,34696805;2;225,522232707625
684008,580326398;8049108,34696805;2;225,783290454126
684028,496450362;8049108,34696805;2;226,093333105009
684048,412574326;8049108,34696805;1;226,44649014454
684068,328698291;8049108,34696805;1;226,833166570668
684088,244822255;8049108,34696805;1;227,243157657948
684108,160946219;8049108,34696805;1;227,667123173297
684128,077070183;8049108,34696805;1;228,097345619194
684147,993194147;8049108,34696805;1;228,528110430743
684167,909318111;8049108,34696805;1;228,955723278864
684187,825442076;8049108,34696805;1;229,378154462932
684207,74156604;8049108,34696805;1;229,79445896383
684227,657690004;8049108,34696805;1;230,20421279278
684247,573813968;8049108,34696805;1;230,607132055388
684267,489937932;8049108,34696805;1;231,002909891067
684287,406061897;8049108,34696805;1;231,391222045795
684307,322185861;8049108,34696805;1;231,771818730386
684327,238309825;8049108,34696805;1;232,144616347088
684347,154433789;8049108,34696805;1;232,50973004684
684367,070557753;8049108,34696805;1;232,867442123805
684386,986681718;8049108,34696805;1;233,218144313188
684406,902805682;8049108,34696805;1;233,562299897622
684426,818929646;8049108,34696805;1;233,900473263568
684446,73505361;8049108,34696805;1;234,233492482162
684466,651177574;8049108,34696805;1;234,562511000574
684486,567301538;8049108,34696805;1;234,887462532526
684506,483425503;8049108,34696805;1;235,204732884141
684526,399549467;8049108,34696805;1;235,508815389718
684546,315673431;8049108,34696805;1;235,794516637772
684566,231797395;8049108,34696805;1;236,057727972058
684586,147921359;8049108,34696805;1;236,29753756992
684606,064045324;8049108,34696805;1;236,523724797516
684625,980169288;8049108,34696805;1;236,775142576213
684645,896293252;8049108,34696805;1;237,10352958464
684665,812417216;8049108,34696805;1;237,477367548107
684685,72854118;8049108,34696805;1;237,838918329005
684705,644665145;8049108,34696805;1;238,164739634081
683550,509475222;8049088,3637965;2;232,112890149761
683570,425599186;8049088,3637965;2;231,797354308471
683590,34172315;8049088,3637965;2;231,440959941885
683610,257847114;8049088,3637965;2;231,022056114709
683630,173971079;8049088,3637965;2;230,522856098057
683650,090095043;8049088,3637965;2;229,949580976133
683670,006219007;8049088,3637965;2;229,329287985275
683689,922342971;8049088,3637965;2;228,689778847732
683709,838466935;8049088,3637965;2;228,051732861701
683729,7545909;8049088,3637965;2;227,431648389741
683749,670714864;8049088,3637965;2;226,847221479834
683769,586838828;8049088,3637965;2;226,321954773172
683789,502962792;8049088,3637965;2;225,883140551208
683809,419086756;8049088,3637965;2;225,545820824368
683829,33521072;8049088,3637965;2;225,300634049032
683849,251334685;8049088,3637965;2;225,127905539065
683869,167458649;8049088,3637965;2;225,014187522455
683889,083582613;8049088,3637965;2;224,955066337424
683908,999706577;8049088,3637965;2;224,95202000844
683928,915830541;8049088,3637965;2;225,008445884976
683948,831954506;8049088,3637965;2;225,125951339975
683968,74807847;8049088,3637965;2;225,303671321009
683988,664202434;8049088,3637965;2;225,541572637046
684008,580326398;8049088,3637965;2;225,839513478104
684028,496450362;8049088,3637965;1;226,192401083826
684048,412574326;8049088,3637965;1;226,590050578917
684068,328698291;8049088,3637965;1;227,020130886093
684088,244822255;8049088,3637965;1;227,470483746006
684108,160946219;8049088,3637965;1;227,930347287854
684128,077070183;8049088,3637965;1;228,391119890135
684147,993194147;8049088,3637965;1;228,846926732413
684167,909318111;8049088,3637965;1;229,294707087547
684187,825442076;8049088,3637965;1;229,733587815936
684207,74156604;8049088,3637965;1;230,163849273534
684227,657690004;8049088,3637965;1;230,586027869202
684247,573813968;8049088,3637965;1;231,000429174786
684267,489937932;8049088,3637965;1;231,407020522442
684287,406061897;8049088,3637965;1;231,805573234774
684307,322185861;8049088,3637965;1;232,195917748937
684327,238309825;8049088,3637965;1;232,5781623777
684347,154433789;8049088,3637965;1;232,952764233153
684367,070557753;8049088,3637965;1;233,320466558304
684386,986681718;8049088,3637965;1;233,6822103465
684406,902805682;8049088,3637965;1;234,039095700244
684426,818929646;8049088,3637965;1;234,392372634512
684446,73505361;8049088,3637965;1;234,743343210443
684466,651177574;8049088,3637965;1;235,092931117776
684486,567301538;8049088,3637965;1;235,440754757634
684506,483425503;8049088,3637965;1;235,784453474929
684526,399549467;8049088,3637965;1;236,12028339242
684546,315673431;8049088,3637965;1;236,44432643384
684566,231797395;8049088,3637965;1;236,753707430204
684586,147921359;8049088,3637965;1;237,048693640556
684606,064045324;8049088,3637965;1;237,33664912908
684625,980169288;8049088,3637965;1;237,634296652201
684645,896293252;8049088,3637965;1;237,954608519715
684665,812417216;8049088,3637965;1;238,286230485329
684685,72854118;8049088,3637965;1;238,605214530293
684725,560789109;8049088,3637965;1;239,150826532127
684805,225284965;8049088,3637965;1;239,764119236759
683570,425599186;8049068,38062495;2;231,815507670341
683590,34172315;8049068,38062495;2;231,454933559223
683610,257847114;8049068,38062495;2;231,041425203953
683630,173971079;8049068,38062495;2;230,568688320787
683650,090095043;8049068,38062495;2;230,0416818326
683670,006219007;8049068,38062495;2;229,475900915211
683689,922342971;8049068,38062495;2;228,890493115089
683709,838466935;8049068,38062495;2;228,303361462672
683729,7545909;8049068,38062495;2;227,730661847925
683749,670714864;8049068,38062495;2;227,188386855463
683769,586838828;8049068,38062495;2;226,69334625113
683789,502962792;8049068,38062495;2;226,260961409003
683809,419086756;8049068,38062495;2;225,899630645413
683829,33521072;8049068,38062495;2;225,607622364701
683849,251334685;8049068,38062495;2;225,377460515422
683869,167458649;8049068,38062495;2;225,202859942347
683889,083582613;8049068,38062495;2;225,082491822119
683908,999706577;8049068,38062495;2;225,020637387837
683928,915830541;8049068,38062495;2;225,026145843195
683948,831954506;8049068,38062495;2;225,109799020904
683968,74807847;8049068,38062495;2;225,279953953769
683988,664202434;8049068,38062495;2;225,537833834981
684028,496450362;8049068,38062495;1;226,277518556843
684048,412574326;8049068,38062495;1;226,726743610365
684068,328698291;8049068,38062495;1;227,206446347518
684088,244822255;8049068,38062495;1;227,702034264941
684108,160946219;8049068,38062495;1;228,201061533191
684128,077070183;8049068,38062495;1;228,693725859924
684147,993194147;8049068,38062495;1;229,173970611541
684167,909318111;8049068,38062495;1;229,639958725149
684187,825442076;8049068,38062495;1;230,092874869637
684207,74156604;8049068,38062495;1;230,534918207092
684227,657690004;8049068,38062495;1;230,967887551411
684247,573813968;8049068,38062495;1;231,392679839051
684267,489937932;8049068,38062495;1;231,809362411651
684287,406061897;8049068,38062495;1;232,21755050207
684307,322185861;8049068,38062495;1;232,616946121085
684327,238309825;8049068,38062495;1;233,007787951566
684347,154433789;8049068,38062495;1;233,390937826405
684367,070557753;8049068,38062495;1;233,767670337442
684386,986681718;8049068,38062495;1;234,139482741764
684406,902805682;8049068,38062495;1;234,508074775636
684426,818929646;8049068,38062495;1;234,875385161075
684446,73505361;8049068,38062495;1;235,243426490767
684466,651177574;8049068,38062495;1;235,613690106365
684486,567301538;8049068,38062495;1;235,986315155625
684506,483425503;8049068,38062495;1;236,359762806365
684526,399549467;8049068,38062495;1;236,731359947062
684546,315673431;8049068,38062495;1;237,098139682445
684566,231797395;8049068,38062495;1;237,457461131213
684586,147921359;8049068,38062495;1;237,80754033825
684606,064045324;8049068,38062495;1;238,147974607722
684625,980169288;8049068,38062495;1;238,479166652863
684645,896293252;8049068,38062495;1;238,799285462809
684665,812417216;8049068,38062495;1;239,102255284306
684685,72854118;8049068,38062495;1;239,381336790675
684705,644665145;8049068,38062495;1;239,632871922204
684725,560789109;8049068,38062495;1;239,855330487257
684745,476913073;8049068,38062495;1;240,046578611366
684765,393037037;8049068,38062495;1;240,202237332251
684785,309161001;8049068,38062495;1;240,31584473613
684805,225284965;8049068,38062495;1;240,381065246004
684825,14140893;8049068,38062495;1;240,39529226845
683590,34172315;8049048,3974534;2;231,466128171109
683610,257847114;8049048,3974534;2;231,066843603174
683630,173971079;8049048,3974534;2;230,621333903718
