"talhao";"area";"idade";"parcela";"areaparc";"fuste";"categoria";"cap";"ht";"hdom"
7;48,15;6,3;27;500;56;"Dominante";62,02;27,3;27,8
7;48,15;6,3;27;500;57;"Normal";51,11;26,8;27,8
7;48,15;6,3;27;500;58;"Falha";0;NA;27,8
7;48,15;6,3;27;500;59;"Normal";44,7;26,2;27,8
7;48,15;6,3;27;500;60;"Normal";50,99;26,5;27,8
7;48,15;6,3;27;500;61;"Normal";45,9;25;27,8
14;7,5;6,3;28;500;1;"Normal";47,5;23,9;27,82
14;7,5;6,3;28;500;2;"Normal";52,31;25,7;27,82
14;7,5;6,3;28;500;3;"Normal";55,01;26,8;27,82
14;7,5;6,3;28;500;4;"Normal";50,49;NA;27,82
14;7,5;6,3;28;500;5;"Normal";32,2;NA;27,82
14;7,5;6,3;28;500;6;"Normal";42,51;NA;27,82
14;7,5;6,3;28;500;7;"Normal";50,8;NA;27,82
14;7,5;6,3;28;500;8;"Normal";53;NA;27,82
14;7,5;6,3;28;500;9;"Normal";38,11;NA;27,82
14;7,5;6,3;28;500;10;"Normal";56,3;NA;27,82
14;7,5;6,3;28;500;11;"Dominante";63,99;27,3;27,82
14;7,5;6,3;28;500;12;"Normal";40,81;22;27,82
14;7,5;6,3;28;500;13;"Normal";53,09;NA;27,82
14;7,5;6,3;28;500;14;"Normal";60;NA;27,82
14;7,5;6,3;28;500;15;"Normal";59,5;NA;27,82
14;7,5;6,3;28;500;16;"Normal";59,6;NA;27,82
14;7,5;6,3;28;500;17;"Normal";38,99;NA;27,82
14;7,5;6,3;28;500;18;"Normal";45,21;NA;27,82
14;7,5;6,3;28;500;19;"Normal";60,29;NA;27,82
14;7,5;6,3;28;500;20;"Normal";56,61;NA;27,82
14;7,5;6,3;28;500;21;"Normal";39,99;NA;27,82
14;7,5;6,3;28;500;22;"Dominante";62,8;27,9;27,82
14;7,5;6,3;28;500;23;"Normal";48,51;24,6;27,82
14;7,5;6,3;28;500;24;"Normal";49,51;NA;27,82
14;7,5;6,3;28;500;25;"Normal";57,3;NA;27,82
14;7,5;6,3;28;500;26;"Dominante";62,02;28;27,82
14;7,5;6,3;28;500;27;"Normal";53,6;NA;27,82
14;7,5;6,3;28;500;28;"Dominante";66;29;27,82
14;7,5;6,3;28;500;29;"Normal";50,39;NA;27,82
14;7,5;6,3;28;500;30;"Normal";56,99;NA;27,82
14;7,5;6,3;28;500;31;"Normal";58,68;NA;27,82
14;7,5;6,3;28;500;32;"Normal";48,51;NA;27,82
14;7,5;6,3;28;500;33;"Normal";47,6;NA;27,82
14;7,5;6,3;28;500;34;"Normal";34,4;21,3;27,82
14;7,5;6,3;28;500;35;"Normal";39,9;NA;27,82
14;7,5;6,3;28;500;36;"Normal";47,19;NA;27,82
14;7,5;6,3;28;500;37;"Normal";49,2;NA;27,82
14;7,5;6,3;28;500;38;"Normal";49,01;NA;27,82
14;7,5;6,3;28;500;39;"Normal";58,4;NA;27,82
14;7,5;6,3;28;500;40;"Tombada";48,51;NA;27,82
14;7,5;6,3;28;500;41;"Normal";38,01;NA;27,82
14;7,5;6,3;28;500;42;"Normal";40,59;NA;27,82
14;7,5;6,3;28;500;43;"Normal";43,2;NA;27,82
14;7,5;6,3;28;500;44;"Normal";29,91;NA;27,82
14;7,5;6,3;28;500;45;"Dominante";65;26,9;27,82
14;7,5;6,3;28;500;46;"Falha";0;NA;27,82
14;7,5;6,3;28;500;47;"Tombada";55,79;NA;27,82
14;7,5;6,3;28;500;48;"Normal";49,51;NA;27,82
14;7,5;6,3;28;500;49;"Normal";52,5;NA;27,82
14;7,5;6,3;28;500;50;"Normal";36,19;NA;27,82
14;7,5;6,3;28;500;51;"Normal";56,49;NA;27,82
14;7,5;6,3;28;500;52;"Normal";61,51;NA;27,82
14;7,5;6,3;28;500;53;"Normal";57,11;NA;27,82
14;7,5;6,3;28;500;54;"Normal";56,8;NA;27,82
14;7,5;6,3;28;500;55;"Normal";44,2;NA;27,82
14;7,5;6,3;28;500;56;"Normal";45,21;24,1;27,82
14;7,5;6,3;28;500;57;"Normal";58,5;NA;27,82
14;7,5;6,3;28;500;58;"Normal";56,8;26;27,82
14;7,5;6,3;28;500;59;"Bifurcada";59;NA;27,82
14;7,5;6,3;28;500;60;"Normal";54,19;26,4;27,82
15;37,83;6,3;29;500;1;"Normal";44,48;23,6;26,56
15;37,83;6,3;29;500;2;"Normal";51,8;26;26,56
15;37,83;6,3;29;500;3;"Normal";48,69;24,6;26,56
15;37,83;6,3;29;500;4;"Normal";49,7;NA;26,56
15;37,83;6,3;29;500;5;"Normal";45,58;NA;26,56
15;37,83;6,3;29;500;6;"Normal";51,8;NA;26,56
15;37,83;6,3;29;500;7;"Normal";54,29;NA;26,56
15;37,83;6,3;29;500;8;"Normal";54;NA;26,56
15;37,83;6,3;29;500;9;"Normal";42,29;NA;26,56
15;37,83;6,3;29;500;10;"Normal";50,49;NA;26,56
15;37,83;6,3;29;500;11;"Normal";45,71;NA;26,56
15;37,83;6,3;29;500;12;"Normal";52,21;26;26,56
15;37,83;6,3;29;500;13;"Normal";53,5;NA;26,56
15;37,83;6,3;29;500;14;"Dominante";55,61;26;26,56
15;37,83;6,3;29;500;15;"Normal";46,81;NA;26,56
15;37,83;6,3;29;500;16;"Normal";45,49;NA;26,56
15;37,83;6,3;29;500;17;"Normal";35;NA;26,56
15;37,83;6,3;29;500;18;"Falha";0;NA;26,56
15;37,83;6,3;29;500;19;"Normal";51,21;NA;26,56
15;37,83;6,3;29;500;20;"Normal";45,8;NA;26,56
15;37,83;6,3;29;500;21;"Normal";49,51;NA;26,56
15;37,83;6,3;29;500;22;"Normal";43,89;NA;26,56
15;37,83;6,3;29;500;23;"Normal";48;25;26,56
15;37,83;6,3;29;500;24;"Normal";44,8;NA;26,56
15;37,83;6,3;29;500;25;"Normal";47,41;NA;26,56
15;37,83;6,3;29;500;26;"Normal";48,69;NA;26,56
15;37,83;6,3;29;500;27;"Normal";44,89;NA;26,56
15;37,83;6,3;29;500;28;"Normal";53,91;NA;26,56
15;37,83;6,3;29;500;29;"Normal";52,21;NA;26,56
15;37,83;6,3;29;500;30;"Normal";53;NA;26,56
15;37,83;6,3;29;500;31;"Normal";50,89;NA;26,56
15;37,83;6,3;29;500;32;"Normal";53;NA;26,56
15;37,83;6,3;29;500;33;"Dominante";62,02;26,9;26,56
15;37,83;6,3;29;500;34;"Normal";51,58;25,5;26,56
15;37,83;6,3;29;500;35;"Normal";46,81;NA;26,56
15;37,83;6,3;29;500;36;"Normal";39,99;NA;26,56
15;37,83;6,3;29;500;37;"Normal";49,01;NA;26,56
15;37,83;6,3;29;500;38;"Normal";51,4;NA;26,56
15;37,83;6,3;29;500;39;"Normal";43,51;NA;26,56
15;37,83;6,3;29;500;40;"Normal";43,51;NA;26,56
15;37,83;6,3;29;500;41;"Normal";42;NA;26,56
15;37,83;6,3;29;500;42;"Normal";52,5;NA;26,56
15;37,83;6,3;29;500;43;"Normal";45,49;NA;26,56
15;37,83;6,3;29;500;44;"Normal";42,91;NA;26,56
15;37,83;6,3;29;500;45;"Dominante";55,1;26,2;26,56
15;37,83;6,3;29;500;46;"Normal";45,3;NA;26,56
15;37,83;6,3;29;500;47;"Normal";47,41;NA;26,56
15;37,83;6,3;29;500;48;"Normal";47;NA;26,56
15;37,83;6,3;29;500;49;"Normal";45,8;NA;26,56
15;37,83;6,3;29;500;50;"Dominante";56,99;27,1;26,56
15;37,83;6,3;29;500;51;"Normal";53,5;NA;26,56
15;37,83;6,3;29;500;52;"Normal";51,4;NA;26,56
15;37,83;6,3;29;500;53;"Normal";42,69;NA;26,56
15;37,83;6,3;29;500;54;"Normal";46,81;NA;26,56
15;37,83;6,3;29;500;55;"Normal";51,49;NA;26,56
15;37,83;6,3;29;500;56;"Normal";45,58;24,2;26,56
15;37,83;6,3;29;500;57;"Normal";49,01;NA;26,56
15;37,83;6,3;29;500;58;"Dominante";54,29;26,6;26,56
15;37,83;6,3;29;500;59;"Normal";50,2;25,3;26,56
15;37,83;6,3;29;500;60;"Falha";0;NA;26,56
15;37,83;6,3;30;500;1;"Normal";53,5;27,5;29,38
15;37,83;6,3;30;500;2;"Normal";44,01;24,5;29,38
15;37,83;6,3;30;500;3;"Normal";57,21;26,8;29,38
15;37,83;6,3;30;500;4;"Normal";51,8;NA;29,38
15;37,83;6,3;30;500;5;"Normal";54,51;NA;29,38
15;37,83;6,3;30;500;6;"Normal";55,39;NA;29,38
15;37,83;6,3;30;500;7;"Dominante";65,5;29;29,38
15;37,83;6,3;30;500;8;"Dominante";67,39;29,7;29,38
15;37,83;6,3;30;500;9;"Normal";56,61;NA;29,38
15;37,83;6,3;30;500;10;"Dominante";62,49;29,9;29,38
15;37,83;6,3;30;500;11;"Normal";55,89;NA;29,38
15;37,83;6,3;30;500;12;"Normal";57,71;28,5;29,38
15;37,83;6,3;30;500;13;"Normal";57,11;NA;29,38
15;37,83;6,3;30;500;14;"Normal";58,4;NA;29,38
15;37,83;6,3;30;500;15;"Normal";50,3;NA;29,38
15;37,83;6,3;30;500;16;"Falha";0;NA;29,38
15;37,83;6,3;30;500;17;"Normal";46,5;NA;29,38
15;37,83;6,3;30;500;18;"Normal";58,31;NA;29,38
15;37,83;6,3;30;500;19;"Normal";46,4;NA;29,38
15;37,83;6,3;30;500;20;"Normal";36;NA;29,38
15;37,83;6,3;30;500;21;"Normal";51,49;NA;29,38
15;37,83;6,3;30;500;22;"Normal";49,51;NA;29,38
15;37,83;6,3;30;500;23;"Normal";58,4;28,7;29,38
15;37,83;6,3;30;500;24;"Normal";47,31;NA;29,38
15;37,83;6,3;30;500;25;"Normal";51,49;NA;29,38
15;37,83;6,3;30;500;26;"Normal";41;NA;29,38
15;37,83;6,3;30;500;27;"Normal";28,49;NA;29,38
15;37,83;6,3;30;500;28;"Normal";56,01;NA;29,38
15;37,83;6,3;30;500;29;"Normal";43,1;NA;29,38
15;37,83;6,3;30;500;30;"Normal";46,9;NA;29,38
15;37,83;6,3;30;500;31;"Normal";55,1;NA;29,38
15;37,83;6,3;30;500;32;"Normal";57,4;NA;29,38
15;37,83;6,3;30;500;33;"Normal";49,89;NA;29,38
15;37,83;6,3;30;500;34;"Dominante";63,99;29,3;29,38
15;37,83;6,3;30;500;35;"Normal";43,79;NA;29,38
15;37,83;6,3;30;500;36;"Normal";42,69;NA;29,38
15;37,83;6,3;30;500;37;"Normal";49,29;NA;29,38
15;37,83;6,3;30;500;38;"Dominante";60,79;29;29,38
15;37,83;6,3;30;500;39;"Normal";54,51;NA;29,38
15;37,83;6,3;30;500;40;"Normal";53,91;NA;29,38
15;37,83;6,3;30;500;41;"Normal";55,79;NA;29,38
15;37,83;6,3;30;500;42;"Normal";56,01;NA;29,38
15;37,83;6,3;30;500;43;"Normal";56,8;NA;29,38
15;37,83;6,3;30;500;44;"Normal";44,89;NA;29,38
15;37,83;6,3;30;500;45;"Torta";33,49;NA;29,38
15;37,83;6,3;30;500;46;"Normal";48,1;NA;29,38
15;37,83;6,3;30;500;47;"Normal";33,99;NA;29,38
15;37,83;6,3;30;500;48;"Normal";52,5;NA;29,38
15;37,83;6,3;30;500;49;"Normal";55,29;NA;29,38
15;37,83;6,3;30;500;50;"Normal";47,91;NA;29,38
15;37,83;6,3;30;500;51;"Falha";0;NA;29,38
15;37,83;6,3;30;500;52;"Normal";55,79;NA;29,38
15;37,83;6,3;30;500;53;"Normal";52,09;NA;29,38
15;37,83;6,3;30;500;54;"Normal";35,41;NA;29,38
15;37,83;6,3;30;500;55;"Normal";57,3;NA;29,38
15;37,83;6,3;30;500;56;"Normal";56,89;28;29,38
15;37,83;6,3;30;500;57;"Normal";51,21;NA;29,38
15;37,83;6,3;30;500;58;"Normal";53,69;26,7;29,38
15;37,83;6,3;30;500;59;"Normal";51,9;26,8;29,38
15;37,83;6,3;30;500;60;"Normal";55,1;27;29,38
16;37,51;6,3;31;500;1;"Normal";49,01;26,8;29,28
16;37,51;6,3;31;500;2;"Normal";30,6;18,4;29,28
16;37,51;6,3;31;500;3;"Normal";45,99;NA;29,28
16;37,51;6,3;31;500;4;"Dominante";61,8;29;29,28
16;37,51;6,3;31;500;5;"Normal";51,99;NA;29,28
16;37,51;6,3;31;500;6;"Normal";56,3;NA;29,28
16;37,51;6,3;31;500;7;"Normal";55,51;NA;29,28
16;37,51;6,3;31;500;8;"Normal";55,2;NA;29,28
16;37,51;6,3;31;500;9;"Normal";50,01;NA;29,28
16;37,51;6,3;31;500;10;"Normal";48,1;NA;29,28
16;37,51;6,3;31;500;11;"Normal";41;NA;29,28
16;37,51;6,3;31;500;12;"Normal";52,81;27;29,28
16;37,51;6,3;31;500;13;"Normal";45,49;NA;29,28
16;37,51;6,3;31;500;14;"Normal";52,81;NA;29,28
16;37,51;6,3;31;500;15;"Normal";43,1;NA;29,28
16;37,51;6,3;31;500;16;"Normal";50,01;NA;29,28
16;37,51;6,3;31;500;17;"Dominante";58,31;29;29,28
16;37,51;6,3;31;500;18;"Normal";36,1;NA;29,28
16;37,51;6,3;31;500;19;"Normal";53,19;NA;29,28
16;37,51;6,3;31;500;20;"Normal";39,49;NA;29,28
16;37,51;6,3;31;500;21;"Normal";47,6;NA;29,28
16;37,51;6,3;31;500;22;"Normal";55,79;NA;29,28
16;37,51;6,3;31;500;23;"Normal";53;27,5;29,28
16;37,51;6,3;31;500;24;"Normal";45,71;NA;29,28
16;37,51;6,3;31;500;25;"Dominante";56,99;28,8;29,28
16;37,51;6,3;31;500;26;"Normal";38,01;NA;29,28
16;37,51;6,3;31;500;27;"Normal";52,59;NA;29,28
16;37,51;6,3;31;500;28;"Normal";53,5;NA;29,28
16;37,51;6,3;31;500;29;"Normal";52,5;NA;29,28
16;37,51;6,3;31;500;30;"Normal";50,99;NA;29,28
16;37,51;6,3;31;500;31;"Normal";38,48;NA;29,28
16;37,51;6,3;31;500;32;"Normal";54,6;NA;29,28
16;37,51;6,3;31;500;33;"Normal";43,01;NA;29,28
16;37,51;6,3;31;500;34;"Normal";55,61;28,1;29,28
16;37,51;6,3;31;500;35;"Normal";47,91;NA;29,28
16;37,51;6,3;31;500;36;"Dominante";56,99;29,6;29,28
16;37,51;6,3;31;500;37;"Dominante";58,5;30;29,28
16;37,51;6,3;31;500;38;"Normal";55,39;NA;29,28
16;37,51;6,3;31;500;39;"Normal";44,8;NA;29,28
16;37,51;6,3;31;500;40;"Normal";54,29;NA;29,28
16;37,51;6,3;31;500;41;"Normal";54,92;NA;29,28
16;37,51;6,3;31;500;42;"Normal";46,31;NA;29,28
16;37,51;6,3;31;500;43;"Normal";55,61;NA;29,28
16;37,51;6,3;31;500;44;"Normal";46,72;NA;29,28
16;37,51;6,3;31;500;45;"Normal";53;28;29,28
16;37,51;6,3;31;500;46;"Normal";53,5;NA;29,28
16;37,51;6,3;31;500;47;"Normal";50,39;NA;29,28
16;37,51;6,3;31;500;48;"Normal";55,01;NA;29,28
16;37,51;6,3;31;500;49;"Normal";45,3;NA;29,28
16;37,51;6,3;31;500;50;"Normal";42;NA;29,28
16;37,51;6,3;31;500;51;"Normal";54,41;NA;29,28
16;37,51;6,3;31;500;52;"Normal";55,01;NA;29,28
16;37,51;6,3;31;500;53;"Normal";56,61;NA;29,28
16;37,51;6,3;31;500;54;"Normal";50,89;NA;29,28
16;37,51;6,3;31;500;55;"Normal";48;NA;29,28
16;37,51;6,3;31;500;56;"Normal";51,49;26,9;29,28
16;37,51;6,3;31;500;57;"Normal";46,5;NA;29,28
16;37,51;6,3;31;500;58;"Normal";47,41;26,2;29,28
16;37,51;6,3;31;500;59;"Normal";56,61;26;29,28
16;37,51;6,3;31;500;60;"Normal";49,29;27,1;29,28
17;11,44;6,3;32;500;1;"Normal";49,2;NA;27,12
17;11,44;6,3;32;500;2;"Normal";21,61;NA;27,12
17;11,44;6,3;32;500;3;"Normal";53,41;NA;27,12
17;11,44;6,3;32;500;4;"Dominante";56,3;27,9;27,12
17;11,44;6,3;32;500;5;"Normal";34,21;NA;27,12
17;11,44;6,3;32;500;6;"Normal";49,89;NA;27,12
17;11,44;6,3;32;500;7;"Normal";46,31;NA;27,12
17;11,44;6,3;32;500;8;"Normal";41,5;NA;27,12
17;11,44;6,3;32;500;9;"Normal";50,01;NA;27,12
17;11,44;6,3;32;500;10;"Normal";43,51;NA;27,12
17;11,44;6,3;32;500;11;"Normal";12,19;NA;27,12
17;11,44;6,3;32;500;12;"Normal";40,09;NA;27,12
17;11,44;6,3;32;500;13;"Normal";42,1;NA;27,12
17;11,44;6,3;32;500;14;"Normal";49,29;NA;27,12
17;11,44;6,3;32;500;15;"Normal";48,41;NA;27,12
17;11,44;6,3;32;500;16;"Normal";50,49;NA;27,12
17;11,44;6,3;32;500;17;"Normal";29,91;NA;27,12
17;11,44;6,3;32;500;18;"Normal";46,9;NA;27,12
17;11,44;6,3;32;500;19;"Normal";48,91;NA;27,12
17;11,44;6,3;32;500;20;"Normal";44,3;NA;27,12
17;11,44;6,3;32;500;21;"Dominante";55,01;27,8;27,12
17;11,44;6,3;32;500;22;"Normal";45,49;NA;27,12
17;11,44;6,3;32;500;23;"Normal";45,4;NA;27,12
17;11,44;6,3;32;500;24;"Normal";53,09;NA;27,12
17;11,44;6,3;32;500;25;"Normal";38,8;NA;27,12
17;11,44;6,3;32;500;26;"Normal";38,01;24,9;27,12
17;11,44;6,3;32;500;27;"Normal";36,1;21,2;27,12
17;11,44;6,3;32;500;28;"Dominante";54,79;26,7;27,12
17;11,44;6,3;32;500;29;"Normal";47;26,9;27,12
17;11,44;6,3;32;500;30;"Normal";47,09;26,8;27,12
17;11,44;6,3;32;500;31;"Normal";47,91;26,6;27,12
17;11,44;6,3;32;500;32;"Normal";44,3;25,6;27,12
17;11,44;6,3;32;500;33;"Normal";45,49;26,4;27,12
17;11,44;6,3;32;500;34;"Normal";43,7;NA;27,12
17;11,44;6,3;32;500;35;"Normal";39,4;23,8;27,12
17;11,44;6,3;32;500;36;"Normal";48,79;25,9;27,12
17;11,44;6,3;32;500;37;"Normal";49,01;NA;27,12
17;11,44;6,3;32;500;38;"Normal";35,69;NA;27,12
17;11,44;6,3;32;500;39;"Normal";47,09;NA;27,12
17;11,44;6,3;32;500;40;"Normal";49,39;NA;27,12
17;11,44;6,3;32;500;41;"Normal";50,01;NA;27,12
17;11,44;6,3;32;500;42;"Normal";47,69;NA;27,12
17;11,44;6,3;32;500;43;"Normal";45,49;NA;27,12
17;11,44;6,3;32;500;44;"Normal";48,6;NA;27,12
17;11,44;6,3;32;500;45;"Normal";27,99;NA;27,12
17;11,44;6,3;32;500;46;"Normal";44,3;NA;27,12
17;11,44;6,3;32;500;47;"Normal";46,5;NA;27,12
17;11,44;6,3;32;500;48;"Dominante";55,2;26,5;27,12
17;11,44;6,3;32;500;49;"Normal";39,62;NA;27,12
17;11,44;6,3;32;500;50;"Dominante";54,92;26,7;27,12
17;11,44;6,3;32;500;51;"Normal";42,29;NA;27,12
17;11,44;6,3;32;500;52;"Normal";25,6;NA;27,12
17;11,44;6,3;32;500;53;"Normal";45,11;NA;27,12
17;11,44;6,3;32;500;54;"Normal";49,1;NA;27,12
17;11,44;6,3;32;500;55;"Normal";51,3;NA;27,12
17;11,44;6,3;32;500;56;"Normal";41,59;NA;27,12
17;11,44;6,3;32;500;57;"Normal";19,29;NA;27,12
17;11,44;6,3;32;500;58;"Normal";48,91;NA;27,12
17;11,44;6,3;32;500;59;"Normal";46,59;NA;27,12
17;11,44;6,3;32;500;60;"Normal";48,79;NA;27,12
17;11,44;6,3;32;500;61;"Normal";47,19;NA;27,12
17;11,44;6,3;32;500;62;"Normal";46,21;NA;27,12
17;11,44;6,3;32;500;63;"Normal";35,81;NA;27,12
17;11,44;6,3;32;500;64;"Normal";51,4;NA;27,12
17;11,44;6,3;32;500;65;"Normal";50,61;NA;27,12
17;11,44;6,3;32;500;66;"Normal";28,21;NA;27,12
17;11,44;6,3;32;500;67;"Normal";49,2;NA;27,12
17;11,44;6,3;32;500;68;"Normal";49,39;NA;27,12
17;11,44;6,3;32;500;69;"Normal";49,79;NA;27,12
17;11,44;6,3;32;500;70;"Normal";38,11;NA;27,12
17;11,44;6,3;32;500;71;"Normal";48,19;NA;27,12
17;11,44;6,3;32;500;72;"Normal";41,81;NA;27,12
17;11,44;6,3;32;500;73;"Normal";47,91;NA;27,12
17;11,44;6,3;32;500;74;"Normal";50,89;NA;27,12
18;20,72;6,3;33;500;1;"Dominante";55,89;27;27,08
18;20,72;6,3;33;500;2;"Normal";50,61;NA;27,08
18;20,72;6,3;33;500;3;"Normal";52,31;NA;27,08
18;20,72;6,3;33;500;4;"Normal";48,41;NA;27,08
18;20,72;6,3;33;500;5;"Normal";42,51;NA;27,08
18;20,72;6,3;33;500;6;"Normal";50,8;NA;27,08
18;20,72;6,3;33;500;7;"Normal";50,99;NA;27,08
18;20,72;6,3;33;500;8;"Normal";52,4;NA;27,08
18;20,72;6,3;33;500;9;"Normal";33,99;NA;27,08
18;20,72;6,3;33;500;10;"Normal";45,4;NA;27,08
18;20,72;6,3;33;500;11;"Normal";48,69;NA;27,08
18;20,72;6,3;33;500;12;"Normal";53,41;NA;27,08
18;20,72;6,3;33;500;13;"Normal";52,81;NA;27,08
18;20,72;6,3;33;500;14;"Normal";48,19;NA;27,08
18;20,72;6,3;33;500;15;"Normal";45,21;NA;27,08
18;20,72;6,3;33;500;16;"Normal";49,39;NA;27,08
18;20,72;6,3;33;500;17;"Normal";44,39;NA;27,08
18;20,72;6,3;33;500;18;"Normal";44,99;NA;27,08
18;20,72;6,3;33;500;19;"Dominante";59,5;26,8;27,08
18;20,72;6,3;33;500;20;"Normal";49,61;NA;27,08
18;20,72;6,3;33;500;21;"Normal";21,99;NA;27,08
18;20,72;6,3;33;500;22;"Normal";52,21;NA;27,08
18;20,72;6,3;33;500;23;"Normal";49,61;NA;27,08
18;20,72;6,3;33;500;24;"Normal";44,2;NA;27,08
18;20,72;6,3;33;500;25;"Normal";45,58;NA;27,08
18;20,72;6,3;33;500;26;"Dominante";59;27,5;27,08
18;20,72;6,3;33;500;27;"Normal";47,41;26,5;27,08
18;20,72;6,3;33;500;28;"Dominante";56,61;27,2;27,08
18;20,72;6,3;33;500;29;"Normal";32,99;20,6;27,08
18;20,72;6,3;33;500;30;"Normal";51,71;26,9;27,08
18;20,72;6,3;33;500;31;"Normal";46,4;25;27,08
18;20,72;6,3;33;500;32;"Normal";46,5;25,2;27,08
18;20,72;6,3;33;500;33;"Normal";44,99;25,3;27,08
18;20,72;6,3;33;500;34;"Normal";40,9;NA;27,08
18;20,72;6,3;33;500;35;"Normal";48,6;26,1;27,08
18;20,72;6,3;33;500;36;"Normal";48,6;26;27,08
18;20,72;6,3;33;500;37;"Normal";42,41;NA;27,08
18;20,72;6,3;33;500;38;"Normal";52,59;NA;27,08
18;20,72;6,3;33;500;39;"Normal";47,82;NA;27,08
18;20,72;6,3;33;500;40;"Normal";30,41;NA;27,08
18;20,72;6,3;33;500;41;"Normal";50,61;NA;27,08
18;20,72;6,3;33;500;42;"Normal";41,59;NA;27,08
18;20,72;6,3;33;500;43;"Normal";43,39;NA;27,08
18;20,72;6,3;33;500;44;"Normal";50,89;NA;27,08
18;20,72;6,3;33;500;45;"Falha";0;0;27,08
18;20,72;6,3;33;500;46;"Normal";44,8;NA;27,08
18;20,72;6,3;33;500;47;"Normal";54;NA;27,08
18;20,72;6,3;33;500;48;"Dominante";62,49;26,9;27,08
18;20,72;6,3;33;500;49;"Normal";44,61;NA;27,08
18;20,72;6,3;33;500;50;"Normal";47,82;NA;27,08
18;20,72;6,3;33;500;51;"Bifurcada Abaixo";30,28;NA;27,08
18;20,72;6,3;33;500;52;"Bifurcada Abaixo";36,6;NA;27,08
18;20,72;6,3;33;500;53;"Normal";49,2;NA;27,08
18;20,72;6,3;33;500;54;"Normal";47,6;NA;27,08
18;20,72;6,3;33;500;55;"Normal";49,39;NA;27,08
18;20,72;6,3;33;500;56;"Normal";46,21;NA;27,08
18;20,72;6,3;33;500;57;"Normal";45,8;NA;27,08
18;20,72;6,3;33;500;58;"Normal";43,1;NA;27,08
18;20,72;6,3;33;500;59;"Normal";52,21;NA;27,08
18;20,72;6,3;33;500;60;"Normal";51,8;NA;27,08
18;20,72;6,3;33;500;61;"Normal";51,3;NA;27,08
18;20,72;6,3;33;500;62;"Normal";49,39;NA;27,08
18;20,72;6,3;33;500;63;"Normal";48,19;NA;27,08
18;20,72;6,3;33;500;64;"Normal";53,82;NA;27,08
18;20,72;6,3;33;500;65;"Normal";49,7;NA;27,08
18;20,72;6,3;33;500;66;"Normal";50,01;NA;27,08
18;20,72;6,3;33;500;67;"Normal";50,2;NA;27,08
18;20,72;6,3;33;500;68;"Normal";51,11;NA;27,08
18;20,72;6,3;33;500;69;"Normal";40,4;NA;27,08
18;20,72;6,3;33;500;70;"Normal";53,6;NA;27,08
18;20,72;6,3;33;500;71;"Normal";53,6;NA;27,08
18;20,72;6,3;33;500;72;"Normal";52,5;NA;27,08
18;20,72;6,3;33;500;73;"Normal";52,81;NA;27,08
18;20,72;6,3;33;500;74;"Normal";42,1;NA;27,08
19;23,74;6,3;34;500;1;"Normal";44,99;NA;23,64
19;23,74;6,3;34;500;2;"Normal";43,51;NA;23,64
19;23,74;6,3;34;500;3;"Normal";34,21;NA;23,64
19;23,74;6,3;34;500;4;"Normal";36,19;NA;23,64
19;23,74;6,3;34;500;5;"Normal";47,41;NA;23,64
19;23,74;6,3;34;500;6;"Normal";46,31;NA;23,64
19;23,74;6,3;34;500;7;"Normal";44,7;NA;23,64
19;23,74;6,3;34;500;8;"Normal";43,61;NA;23,64
19;23,74;6,3;34;500;9;"Normal";34,59;NA;23,64
19;23,74;6,3;34;500;10;"Normal";35,59;NA;23,64
19;23,74;6,3;34;500;11;"Normal";44,01;NA;23,64
19;23,74;6,3;34;500;12;"Normal";43,7;NA;23,64
19;23,74;6,3;34;500;13;"Normal";45,99;NA;23,64
19;23,74;6,3;34;500;14;"Dominante";48,69;23,6;23,64
19;23,74;6,3;34;500;15;"Normal";28,71;NA;23,64
19;23,74;6,3;34;500;16;"Normal";44,61;NA;23,64
19;23,74;6,3;34;500;17;"Normal";7,41;NA;23,64
19;23,74;6,3;34;500;18;"Dominante";48,91;23,6;23,64
19;23,74;6,3;34;500;19;"Normal";41,41;NA;23,64
19;23,74;6,3;34;500;20;"Normal";46,9;NA;23,64
19;23,74;6,3;34;500;21;"Normal";40,59;NA;23,64
19;23,74;6,3;34;500;22;"Normal";47,5;NA;23,64
19;23,74;6,3;34;500;23;"Normal";45,49;NA;23,64
19;23,74;6,3;34;500;24;"Normal";39,62;NA;23,64
19;23,74;6,3;34;500;25;"Normal";37,6;22;23,64
19;23,74;6,3;34;500;26;"Normal";48,29;23;23,64
19;23,74;6,3;34;500;27;"Normal";43,1;22,8;23,64
19;23,74;6,3;34;500;28;"Normal";47,41;22,9;23,64
19;23,74;6,3;34;500;29;"Normal";40,81;22,8;23,64
19;23,74;6,3;34;500;30;"Normal";42,29;22,8;23,64
19;23,74;6,3;34;500;31;"Normal";47,91;23;23,64
19;23,74;6,3;34;500;32;"Normal";40,21;23,5;23,64
19;23,74;6,3;34;500;33;"Dominante";51,9;23,3;23,64
19;23,74;6,3;34;500;34;"Normal";41,81;NA;23,64
19;23,74;6,3;34;500;35;"Normal";44,48;23,4;23,64
19;23,74;6,3;34;500;36;"Normal";47,91;NA;23,64
19;23,74;6,3;34;500;37;"Dominante";48,51;23,7;23,64
19;23,74;6,3;34;500;38;"Normal";44,48;NA;23,64
19;23,74;6,3;34;500;39;"Normal";41,19;NA;23,64
19;23,74;6,3;34;500;40;"Normal";48,1;NA;23,64
