"talhao";"area";"idade";"parcela";"areaparc";"fuste";"categoria";"cap";"ht"
34;28,75;6,3;50;500;84;"Normal";32,8;NA
35;22,92;6,3;51;500;1;"Dominante";62,99;26,8
35;22,92;6,3;51;500;2;"Normal";49,01;NA
35;22,92;6,3;51;500;3;"Normal";51,3;NA
35;22,92;6,3;51;500;4;"Normal";51,99;NA
35;22,92;6,3;51;500;5;"Normal";49,51;NA
35;22,92;6,3;51;500;6;"Normal";44,3;NA
35;22,92;6,3;51;500;7;"Normal";57,99;NA
35;22,92;6,3;51;500;8;"Normal";53;NA
35;22,92;6,3;51;500;9;"Normal";53,6;NA
35;22,92;6,3;51;500;10;"Normal";52,68;NA
35;22,92;6,3;51;500;11;"Normal";52,81;NA
35;22,92;6,3;51;500;12;"Bifurcada Abaixo";20,8;NA
35;22,92;6,3;51;500;13;"Bifurcada Abaixo";44,7;NA
35;22,92;6,3;51;500;14;"Normal";50,49;NA
35;22,92;6,3;51;500;15;"Normal";53;NA
35;22,92;6,3;51;500;16;"Normal";40,81;NA
35;22,92;6,3;51;500;17;"Normal";53,41;NA
35;22,92;6,3;51;500;18;"Normal";49,01;NA
35;22,92;6,3;51;500;19;"Normal";41,31;NA
35;22,92;6,3;51;500;20;"Normal";49,51;NA
35;22,92;6,3;51;500;21;"Normal";53;NA
35;22,92;6,3;51;500;22;"Normal";56,99;NA
35;22,92;6,3;51;500;23;"Normal";53,41;NA
35;22,92;6,3;51;500;24;"Normal";16,49;NA
35;22,92;6,3;51;500;25;"Normal";57,3;NA
35;22,92;6,3;51;500;26;"Normal";40,4;NA
35;22,92;6,3;51;500;27;"Normal";42,51;NA
35;22,92;6,3;51;500;28;"Normal";12;NA
35;22,92;6,3;51;500;29;"Normal";44,01;NA
35;22,92;6,3;51;500;30;"Normal";42,51;NA
35;22,92;6,3;51;500;31;"Normal";54;25,5
35;22,92;6,3;51;500;32;"Normal";45,99;24,5
35;22,92;6,3;51;500;33;"Normal";41;24
35;22,92;6,3;51;500;34;"Normal";49,39;25,6
35;22,92;6,3;51;500;35;"Normal";36,51;NA
35;22,92;6,3;51;500;36;"Normal";55,01;26
35;22,92;6,3;51;500;37;"Normal";58,5;26,5
35;22,92;6,3;51;500;38;"Normal";38,99;23
35;22,92;6,3;51;500;39;"Normal";40,72;24,1
35;22,92;6,3;51;500;40;"Normal";47;25,8
35;22,92;6,3;51;500;41;"Normal";55,61;26
35;22,92;6,3;51;500;42;"Tombada";46,5;NA
35;22,92;6,3;51;500;43;"Falha";0;NA
35;22,92;6,3;51;500;44;"Tombada";56,61;NA
35;22,92;6,3;51;500;45;"Normal";54;NA
35;22,92;6,3;51;500;46;"Normal";53,31;NA
35;22,92;6,3;51;500;47;"Normal";40,4;NA
35;22,92;6,3;51;500;48;"Normal";56,01;NA
35;22,92;6,3;51;500;49;"Normal";48,29;NA
35;22,92;6,3;51;500;50;"Dominante";59,41;26,7
35;22,92;6,3;51;500;51;"Normal";50,01;NA
35;22,92;6,3;51;500;52;"Bifurcada Abaixo";37,01;NA
35;22,92;6,3;51;500;53;"Bifurcada Abaixo";46,21;NA
35;22,92;6,3;51;500;54;"Normal";55,61;NA
35;22,92;6,3;51;500;55;"Dominante";59;26,8
35;22,92;6,3;51;500;56;"Normal";36;NA
35;22,92;6,3;51;500;57;"Normal";58,4;NA
35;22,92;6,3;51;500;58;"Normal";38,48;NA
35;22,92;6,3;51;500;59;"Normal";57,59;NA
35;22,92;6,3;51;500;60;"Dominante";62,39;27,1
35;22,92;6,3;51;500;61;"Normal";38,61;NA
35;22,92;6,3;51;500;62;"Dominante";63,49;27,2
35;22,92;6,3;51;500;63;"Normal";57,99;NA
35;22,92;6,3;51;500;64;"Normal";57,99;NA
35;22,92;6,3;51;500;65;"Normal";56,3;NA
35;22,92;6,3;51;500;66;"Normal";42,69;NA
35;22,92;6,3;51;500;67;"Normal";56,01;NA
35;22,92;6,3;51;500;68;"Normal";20,99;NA
35;22,92;6,3;51;500;69;"Normal";38,39;NA
35;22,92;6,3;51;500;70;"Normal";24,28;NA
35;22,92;6,3;51;500;71;"Normal";33,49;NA
35;22,92;6,3;51;500;72;"Normal";44,61;NA
35;22,92;6,3;51;500;73;"Normal";18,6;NA
35;22,92;6,3;51;500;74;"Normal";51,21;NA
35;22,92;6,3;51;500;75;"Normal";39,49;NA
35;22,92;6,3;51;500;76;"Normal";58,4;NA
35;22,92;6,3;51;500;77;"Normal";25,79;NA
35;22,92;6,3;51;500;78;"Normal";11;NA
35;22,92;6,3;51;500;79;"Normal";58,81;NA
36;17,25;6,3;52;500;1;"Normal";62,49;NA
36;17,25;6,3;52;500;2;"Normal";28,59;NA
36;17,25;6,3;52;500;3;"Tombada";27,8;NA
36;17,25;6,3;52;500;4;"Normal";55,51;NA
36;17,25;6,3;52;500;5;"Normal";58,31;NA
36;17,25;6,3;52;500;6;"Normal";60,79;NA
36;17,25;6,3;52;500;7;"Normal";50,99;NA
36;17,25;6,3;52;500;8;"Normal";45,4;NA
36;17,25;6,3;52;500;9;"Normal";60,7;NA
36;17,25;6,3;52;500;10;"Tombada";22,21;NA
36;17,25;6,3;52;500;11;"Normal";38,01;NA
36;17,25;6,3;52;500;12;"Normal";45,71;NA
36;17,25;6,3;52;500;13;"Falha";0;NA
36;17,25;6,3;52;500;14;"Tombada";28,49;NA
36;17,25;6,3;52;500;15;"Normal";53,6;NA
36;17,25;6,3;52;500;16;"Normal";56,49;NA
36;17,25;6,3;52;500;17;"Normal";62,49;NA
36;17,25;6,3;52;500;18;"Normal";61,01;NA
36;17,25;6,3;52;500;19;"Normal";57,49;NA
36;17,25;6,3;52;500;20;"Normal";43,89;NA
36;17,25;6,3;52;500;21;"Falha";0;NA
36;17,25;6,3;52;500;22;"Normal";42;NA
36;17,25;6,3;52;500;23;"Normal";52,59;NA
36;17,25;6,3;52;500;24;"Normal";59,6;NA
36;17,25;6,3;52;500;25;"Normal";26,52;NA
36;17,25;6,3;52;500;26;"Normal";53;NA
36;17,25;6,3;52;500;27;"Normal";56,8;NA
36;17,25;6,3;52;500;28;"Normal";57,59;NA
36;17,25;6,3;52;500;29;"Tombada";33,4;NA
36;17,25;6,3;52;500;30;"Normal";62,2;28,9
36;17,25;6,3;52;500;31;"Normal";42;25,5
36;17,25;6,3;52;500;32;"Normal";58,21;27,8
36;17,25;6,3;52;500;33;"Normal";52,81;27,7
36;17,25;6,3;52;500;34;"Normal";50,01;NA
36;17,25;6,3;52;500;35;"Tombada";23;NA
36;17,25;6,3;52;500;36;"Dominante";64,21;29,4
36;17,25;6,3;52;500;37;"Normal";59,6;28,3
36;17,25;6,3;52;500;38;"Normal";54;28,4
36;17,25;6,3;52;500;39;"Normal";59,6;29,4
36;17,25;6,3;52;500;40;"Normal";57,99;29
36;17,25;6,3;52;500;41;"Normal";20,99;12,4
36;17,25;6,3;52;500;42;"Normal";61,61;NA
36;17,25;6,3;52;500;43;"Normal";53;NA
36;17,25;6,3;52;500;44;"Normal";56,01;NA
36;17,25;6,3;52;500;45;"Normal";48,1;NA
36;17,25;6,3;52;500;46;"Normal";31,01;NA
36;17,25;6,3;52;500;47;"Normal";47,31;NA
36;17,25;6,3;52;500;48;"Normal";53;NA
36;17,25;6,3;52;500;49;"Normal";62,61;NA
36;17,25;6,3;52;500;50;"Normal";20,29;NA
36;17,25;6,3;52;500;51;"Normal";53,82;NA
36;17,25;6,3;52;500;52;"Normal";54,41;NA
36;17,25;6,3;52;500;53;"Normal";52,68;NA
36;17,25;6,3;52;500;54;"Dominante";63,49;29,4
36;17,25;6,3;52;500;55;"Normal";57,99;NA
36;17,25;6,3;52;500;56;"Normal";33,99;NA
36;17,25;6,3;52;500;57;"Normal";56,99;NA
36;17,25;6,3;52;500;58;"Normal";51,58;NA
36;17,25;6,3;52;500;59;"Normal";48,51;NA
36;17,25;6,3;52;500;60;"Normal";59,6;NA
36;17,25;6,3;52;500;61;"Normal";55,61;NA
36;17,25;6,3;52;500;62;"Normal";15,71;NA
36;17,25;6,3;52;500;63;"Dominante";65,31;29,5
36;17,25;6,3;52;500;64;"Normal";48,51;NA
36;17,25;6,3;52;500;65;"Normal";39,21;NA
36;17,25;6,3;52;500;66;"Dominante";62,8;29
36;17,25;6,3;52;500;67;"Dominante";64,81;28,5
36;17,25;6,3;52;500;68;"Normal";55,01;NA
36;17,25;6,3;52;500;69;"Normal";50,3;NA
36;17,25;6,3;52;500;70;"Normal";54,29;NA
36;17,25;6,3;52;500;71;"Normal";54,19;NA
36;17,25;6,3;52;500;72;"Normal";57,11;NA
36;17,25;6,3;52;500;73;"Normal";59,09;NA
36;17,25;6,3;52;500;74;"Normal";23;NA
36;17,25;6,3;52;500;75;"Normal";56,39;NA
36;17,25;6,3;52;500;76;"Normal";30,79;NA
36;17,25;6,3;52;500;77;"Normal";61,51;NA
37;29,74;6,3;53;500;1;"Bifurcada";23,81;NA
37;29,74;6,3;53;500;2;"Dominante";68,99;28,8
37;29,74;6,3;53;500;3;"Normal";32,99;NA
37;29,74;6,3;53;500;4;"Normal";58,5;NA
37;29,74;6,3;53;500;5;"Normal";52,09;NA
37;29,74;6,3;53;500;6;"Dominante";68,3;29
37;29,74;6,3;53;500;7;"Falha";0;NA
37;29,74;6,3;53;500;8;"Normal";12,6;NA
37;29,74;6,3;53;500;9;"Normal";36,41;NA
37;29,74;6,3;53;500;10;"Normal";63,49;NA
37;29,74;6,3;53;500;11;"Normal";18,32;NA
37;29,74;6,3;53;500;12;"Normal";50,61;NA
37;29,74;6,3;53;500;13;"Normal";39,62;NA
37;29,74;6,3;53;500;14;"Normal";59,31;NA
37;29,74;6,3;53;500;15;"Normal";53,5;NA
37;29,74;6,3;53;500;16;"Normal";62,2;NA
37;29,74;6,3;53;500;17;"Normal";65,5;NA
37;29,74;6,3;53;500;18;"Normal";56,8;NA
37;29,74;6,3;53;500;19;"Normal";53,5;NA
37;29,74;6,3;53;500;20;"Normal";63,11;NA
37;29,74;6,3;53;500;21;"Dominante";69,99;29,5
37;29,74;6,3;53;500;22;"Normal";57,21;NA
37;29,74;6,3;53;500;23;"Normal";62,39;NA
37;29,74;6,3;53;500;24;"Normal";64,4;NA
37;29,74;6,3;53;500;25;"Normal";41,5;NA
37;29,74;6,3;53;500;26;"Normal";64,5;NA
37;29,74;6,3;53;500;27;"Normal";65,31;NA
37;29,74;6,3;53;500;28;"Normal";56,39;NA
37;29,74;6,3;53;500;29;"Normal";50,99;NA
37;29,74;6,3;53;500;30;"Normal";54,79;NA
37;29,74;6,3;53;500;31;"Normal";14,01;NA
37;29,74;6,3;53;500;32;"Normal";56,49;NA
37;29,74;6,3;53;500;33;"Normal";35,81;NA
37;29,74;6,3;53;500;34;"Falha";0;NA
37;29,74;6,3;53;500;35;"Normal";63,11;NA
37;29,74;6,3;53;500;36;"Normal";67,01;NA
37;29,74;6,3;53;500;37;"Normal";18;NA
37;29,74;6,3;53;500;38;"Normal";26,99;14,6
37;29,74;6,3;53;500;39;"Dominante";67,01;28,3
37;29,74;6,3;53;500;40;"Normal";52,31;27,2
37;29,74;6,3;53;500;41;"Normal";63,99;28,3
37;29,74;6,3;53;500;42;"Normal";25,6;15,6
37;29,74;6,3;53;500;43;"Normal";55,29;27,3
37;29,74;6,3;53;500;44;"Normal";51,3;26,4
37;29,74;6,3;53;500;45;"Normal";59,78;NA
37;29,74;6,3;53;500;46;"Normal";53;26,8
37;29,74;6,3;53;500;47;"Normal";23,81;14,3
37;29,74;6,3;53;500;48;"Normal";66,51;28,2
37;29,74;6,3;53;500;49;"Normal";61,51;NA
37;29,74;6,3;53;500;50;"Normal";53,82;NA
37;29,74;6,3;53;500;51;"Normal";60,19;NA
37;29,74;6,3;53;500;52;"Normal";57,49;NA
37;29,74;6,3;53;500;53;"Normal";61,51;NA
37;29,74;6,3;53;500;54;"Normal";34,59;NA
37;29,74;6,3;53;500;55;"Normal";63,49;NA
37;29,74;6,3;53;500;56;"Normal";28,49;NA
37;29,74;6,3;53;500;57;"Normal";61,01;NA
37;29,74;6,3;53;500;58;"Normal";59,09;NA
37;29,74;6,3;53;500;59;"Normal";26,99;NA
37;29,74;6,3;53;500;60;"Normal";25,51;NA
37;29,74;6,3;53;500;61;"Normal";56,61;NA
37;29,74;6,3;53;500;62;"Normal";15,21;NA
37;29,74;6,3;53;500;63;"Normal";49,51;NA
37;29,74;6,3;53;500;64;"Normal";58,21;NA
37;29,74;6,3;53;500;65;"Normal";16,59;NA
37;29,74;6,3;53;500;66;"Normal";25,89;NA
37;29,74;6,3;53;500;67;"Normal";66;NA
37;29,74;6,3;53;500;68;"Normal";59,41;NA
37;29,74;6,3;53;500;69;"Normal";46,4;NA
37;29,74;6,3;53;500;70;"Normal";48,51;NA
37;29,74;6,3;53;500;71;"Normal";54;NA
37;29,74;6,3;53;500;72;"Normal";48,19;NA
37;29,74;6,3;53;500;73;"Normal";51,49;NA
37;29,74;6,3;53;500;74;"Normal";60,6;NA
37;29,74;6,3;53;500;75;"Normal";21,8;NA
37;29,74;6,3;53;500;76;"Normal";58,59;NA
37;29,74;6,3;53;500;77;"Dominante";68,71;29,2
37;29,74;6,3;53;500;78;"Normal";60,51;NA
16;41,38;6,3;54;500;1;"Normal";57,99;NA
16;41,38;6,3;54;500;2;"Falha";0;NA
16;41,38;6,3;54;500;3;"Dominante";64,4;29,2
16;41,38;6,3;54;500;4;"Falha";0;NA
16;41,38;6,3;54;500;5;"Normal";51,49;NA
16;41,38;6,3;54;500;6;"Normal";55,51;NA
16;41,38;6,3;54;500;7;"Normal";54,1;NA
16;41,38;6,3;54;500;8;"Normal";57,3;NA
16;41,38;6,3;54;500;9;"Normal";55,79;NA
16;41,38;6,3;54;500;10;"Normal";51,58;NA
16;41,38;6,3;54;500;11;"Falha";0;NA
16;41,38;6,3;54;500;12;"Normal";56,2;NA
16;41,38;6,3;54;500;13;"Normal";30,1;NA
16;41,38;6,3;54;500;14;"Dominante";61,01;27,7
16;41,38;6,3;54;500;15;"Normal";55,89;NA
16;41,38;6,3;54;500;16;"Normal";36,19;NA
16;41,38;6,3;54;500;17;"Normal";37,29;NA
16;41,38;6,3;54;500;18;"Normal";54,41;NA
16;41,38;6,3;54;500;19;"Normal";44,01;NA
16;41,38;6,3;54;500;20;"Normal";51,71;NA
16;41,38;6,3;54;500;21;"Normal";49,51;NA
16;41,38;6,3;54;500;22;"Normal";42,69;NA
16;41,38;6,3;54;500;23;"Falha";0;NA
16;41,38;6,3;54;500;24;"Normal";53,5;28,4
16;41,38;6,3;54;500;25;"Normal";56,2;29
16;41,38;6,3;54;500;26;"Normal";55,2;27
16;41,38;6,3;54;500;27;"Normal";53,91;26
16;41,38;6,3;54;500;28;"Dominante";62,39;28,1
16;41,38;6,3;54;500;29;"Tombada";49,2;NA
16;41,38;6,3;54;500;30;"Normal";54,51;27
16;41,38;6,3;54;500;31;"Tombada";43,2;NA
16;41,38;6,3;54;500;32;"Morta";20,7;NA
16;41,38;6,3;54;500;33;"Normal";48,51;22,6
16;41,38;6,3;54;500;34;"Normal";41,5;NA
16;41,38;6,3;54;500;35;"Normal";59;26,4
16;41,38;6,3;54;500;36;"Normal";54,1;26,9
16;41,38;6,3;54;500;37;"Normal";49,61;26
16;41,38;6,3;54;500;38;"Normal";53,31;NA
16;41,38;6,3;54;500;39;"Normal";50,49;NA
16;41,38;6,3;54;500;40;"Normal";49,61;NA
16;41,38;6,3;54;500;41;"Normal";58,81;NA
16;41,38;6,3;54;500;42;"Normal";54;NA
16;41,38;6,3;54;500;43;"Normal";34,31;NA
16;41,38;6,3;54;500;44;"Normal";48,51;NA
16;41,38;6,3;54;500;45;"Normal";58,81;NA
16;41,38;6,3;54;500;46;"Normal";36,6;NA
16;41,38;6,3;54;500;47;"Normal";52,81;NA
16;41,38;6,3;54;500;48;"Falha";0;NA
16;41,38;6,3;54;500;49;"Normal";34,71;NA
16;41,38;6,3;54;500;50;"Normal";56,99;NA
16;41,38;6,3;54;500;51;"Normal";32,11;NA
16;41,38;6,3;54;500;52;"Dominante";64,21;27,6
16;41,38;6,3;54;500;53;"Falha";0;NA
16;41,38;6,3;54;500;54;"Normal";56,49;NA
16;41,38;6,3;54;500;55;"Falha";0;NA
16;41,38;6,3;54;500;56;"Normal";37,29;NA
16;41,38;6,3;54;500;57;"Normal";55,2;NA
16;41,38;6,3;54;500;58;"Normal";52,5;NA
16;41,38;6,3;54;500;59;"Normal";53,09;NA
16;41,38;6,3;54;500;60;"Normal";61,01;NA
16;41,38;6,3;54;500;61;"Normal";37,51;NA
16;41,38;6,3;54;500;62;"Normal";37,29;NA
16;41,38;6,3;54;500;63;"Dominante";61,39;27,9
16;41,38;6,3;54;500;64;"Normal";30,5;NA
16;41,38;6,3;54;500;65;"Normal";53,82;NA
16;41,38;6,3;54;500;66;"Normal";49,79;NA
16;41,38;6,3;54;500;67;"Normal";46,81;NA
16;41,38;6,3;54;500;68;"Normal";52,21;NA
16;41,38;6,3;54;500;69;"Normal";55,01;NA
38;22,7;6,3;55;500;1;"Normal";44,48;NA
38;22,7;6,3;55;500;2;"Normal";52,68;NA
38;22,7;6,3;55;500;3;"Normal";48,19;NA
38;22,7;6,3;55;500;4;"Normal";55,29;NA
38;22,7;6,3;55;500;5;"Normal";38,39;NA
38;22,7;6,3;55;500;6;"Normal";52,09;NA
38;22,7;6,3;55;500;7;"Normal";55,39;NA
38;22,7;6,3;55;500;8;"Normal";52,4;NA
38;22,7;6,3;55;500;9;"Normal";65,41;NA
38;22,7;6,3;55;500;10;"Normal";58,31;NA
38;22,7;6,3;55;500;11;"Normal";47,69;NA
38;22,7;6,3;55;500;12;"Normal";66,51;NA
38;22,7;6,3;55;500;13;"Normal";39,62;NA
38;22,7;6,3;55;500;14;"Normal";62,99;NA
38;22,7;6,3;55;500;15;"Normal";24,1;NA
38;22,7;6,3;55;500;16;"Normal";66;NA
38;22,7;6,3;55;500;17;"Normal";49,01;NA
38;22,7;6,3;55;500;18;"Normal";56,61;NA
38;22,7;6,3;55;500;19;"Normal";62,2;NA
38;22,7;6,3;55;500;20;"Normal";41,09;NA
38;22,7;6,3;55;500;21;"Dominante";74,61;30,5
38;22,7;6,3;55;500;22;"Normal";27,3;NA
38;22,7;6,3;55;500;23;"Normal";49,7;NA
38;22,7;6,3;55;500;24;"Normal";27,3;NA
38;22,7;6,3;55;500;25;"Normal";69,12;NA
38;22,7;6,3;55;500;26;"Normal";41,19;NA
38;22,7;6,3;55;500;27;"Normal";62,61;NA
38;22,7;6,3;55;500;28;"Normal";63,49;NA
38;22,7;6,3;55;500;29;"Normal";51,71;NA
38;22,7;6,3;55;500;30;"Dominante";71,69;30,6
38;22,7;6,3;55;500;31;"Normal";47,91;NA
38;22,7;6,3;55;500;32;"Normal";46,5;NA
38;22,7;6,3;55;500;33;"Normal";47,19;27
38;22,7;6,3;55;500;34;"Normal";63,59;NA
38;22,7;6,3;55;500;35;"Dominante";71,19;26,8
38;22,7;6,3;55;500;36;"Normal";61,29;28,4
38;22,7;6,3;55;500;37;"Normal";60,1;27,2
38;22,7;6,3;55;500;38;"Normal";60,51;27,7
38;22,7;6,3;55;500;39;"Normal";49,61;26,1
38;22,7;6,3;55;500;40;"Normal";66,88;28,8
38;22,7;6,3;55;500;41;"Normal";45,99;23
38;22,7;6,3;55;500;42;"Normal";40,4;19,9
38;22,7;6,3;55;500;43;"Normal";57,71;28,1
38;22,7;6,3;55;500;44;"Dominante";74,49;30,8
38;22,7;6,3;55;500;45;"Normal";63,99;NA
38;22,7;6,3;55;500;46;"Normal";70,5;NA
38;22,7;6,3;55;500;47;"Normal";63,81;NA
38;22,7;6,3;55;500;48;"Normal";53,5;NA
38;22,7;6,3;55;500;49;"Normal";46,5;NA
38;22,7;6,3;55;500;50;"Torta";29,59;NA
38;22,7;6,3;55;500;51;"Normal";51,3;NA
38;22,7;6,3;55;500;52;"Normal";47,09;NA
38;22,7;6,3;55;500;53;"Normal";50,8;NA
38;22,7;6,3;55;500;54;"Normal";66;NA
38;22,7;6,3;55;500;55;"Normal";44,99;NA
38;22,7;6,3;55;500;56;"Normal";49,01;NA
38;22,7;6,3;55;500;57;"Normal";61,51;NA
38;22,7;6,3;55;500;58;"Normal";40,5;NA
38;22,7;6,3;55;500;59;"Normal";61,29;NA
38;22,7;6,3;55;500;60;"Torta";16,49;NA
38;22,7;6,3;55;500;61;"Normal";27,99;NA
38;22,7;6,3;55;500;62;"Normal";46,81;NA
38;22,7;6,3;55;500;63;"Normal";58,5;NA
38;22,7;6,3;55;500;64;"Normal";45,3;NA
38;22,7;6,3;55;500;65;"Normal";62,39;NA
38;22,7;6,3;55;500;66;"Normal";65,5;NA
38;22,7;6,3;55;500;67;"Normal";70,21;NA
38;22,7;6,3;55;500;68;"Normal";19,79;NA
38;22,7;6,3;55;500;69;"Normal";38,01;NA
38;22,7;6,3;55;500;70;"Normal";65,5;NA
38;22,7;6,3;55;500;71;"Normal";46,21;NA
38;22,7;6,3;55;500;72;"Normal";68,11;NA
38;22,7;6,3;55;500;73;"Normal";49,01;NA
38;22,7;6,3;55;500;74;"Normal";61,51;NA
38;22,7;6,3;55;500;75;"Normal";51,99;NA
38;22,7;6,3;55;500;76;"Normal";66,51;NA
38;22,7;6,3;55;500;77;"Normal";52,81;NA
38;22,7;6,3;55;500;78;"Dominante";70,81;30,6
38;22,7;6,3;55;500;79;"Normal";59,91;NA
38;22,7;6,3;55;500;80;"Normal";54,29;NA
38;22,7;6,3;55;500;81;"Normal";67,61;NA
38;22,7;6,3;55;500;82;"Normal";61,01;NA
38;22,7;6,3;55;500;83;"Normal";55,01;NA
38;22,7;6,3;55;500;84;"Normal";57,3;NA
38;22,7;6,3;55;500;85;"Normal";61,1;NA
38;22,7;6,3;55;500;86;"Bifurcada Abaixo";26,99;NA
38;22,7;6,3;55;500;87;"Bifurcada Abaixo";35,5;NA
39;17,16;6,3;56;500;1;"Normal";47,82;NA
39;17,16;6,3;56;500;2;"Normal";45,9;NA
39;17,16;6,3;56;500;3;"Normal";47,91;NA
39;17,16;6,3;56;500;4;"Normal";43,01;NA
39;17,16;6,3;56;500;5;"Normal";50,3;NA
39;17,16;6,3;56;500;6;"Normal";46,21;NA
39;17,16;6,3;56;500;7;"Normal";42;NA
39;17,16;6,3;56;500;8;"Normal";44,89;NA
39;17,16;6,3;56;500;9;"Normal";27,11;NA
39;17,16;6,3;56;500;10;"Normal";47,82;NA
39;17,16;6,3;56;500;11;"Normal";42,51;NA
39;17,16;6,3;56;500;12;"Dominante";56,01;25,8
39;17,16;6,3;56;500;13;"Normal";49,89;NA
39;17,16;6,3;56;500;14;"Normal";32,89;NA
39;17,16;6,3;56;500;15;"Normal";49,01;NA
39;17,16;6,3;56;500;16;"Normal";48,51;NA
39;17,16;6,3;56;500;17;"Normal";48,41;NA
39;17,16;6,3;56;500;18;"Normal";36,1;NA
39;17,16;6,3;56;500;19;"Normal";43,51;NA
39;17,16;6,3;56;500;20;"Normal";48,19;NA
39;17,16;6,3;56;500;21;"Normal";50,2;NA
39;17,16;6,3;56;500;22;"Normal";36,51;NA
39;17,16;6,3;56;500;23;"Normal";50,39;NA
39;17,16;6,3;56;500;24;"Normal";49,89;NA
39;17,16;6,3;56;500;25;"Normal";39,99;NA
39;17,16;6,3;56;500;26;"Normal";48,19;24,9
39;17,16;6,3;56;500;27;"Normal";45,99;24,7
39;17,16;6,3;56;500;28;"Normal";46,5;24,9
39;17,16;6,3;56;500;29;"Normal";42,19;21,9
39;17,16;6,3;56;500;30;"Normal";47,09;25,3
39;17,16;6,3;56;500;31;"Normal";51,58;25,1
39;17,16;6,3;56;500;32;"Normal";38,89;22,8
39;17,16;6,3;56;500;33;"Normal";49,29;24,7
39;17,16;6,3;56;500;34;"Normal";51,3;NA
39;17,16;6,3;56;500;35;"Normal";44,2;23
39;17,16;6,3;56;500;36;"Morta";13,41;NA
39;17,16;6,3;56;500;37;"Bifurcada Abaixo";42,19;22,3
39;17,16;6,3;56;500;38;"Normal";39,99;NA
39;17,16;6,3;56;500;39;"Normal";33,8;NA
39;17,16;6,3;56;500;40;"Normal";40,5;NA
39;17,16;6,3;56;500;41;"Normal";35,69;NA
39;17,16;6,3;56;500;42;"Normal";42;NA
39;17,16;6,3;56;500;43;"Normal";32,8;NA
39;17,16;6,3;56;500;44;"Normal";34,21;NA
39;17,16;6,3;56;500;45;"Normal";40,31;NA
39;17,16;6,3;56;500;46;"Normal";50,99;NA
39;17,16;6,3;56;500;47;"Normal";26,8;NA
39;17,16;6,3;56;500;48;"Normal";47,6;NA
39;17,16;6,3;56;500;49;"Normal";43,2;NA
39;17,16;6,3;56;500;50;"Bifurcada Abaixo";18,79;NA
39;17,16;6,3;56;500;51;"Bifurcada Abaixo";19,2;NA
39;17,16;6,3;56;500;52;"Normal";53,19;NA
39;17,16;6,3;56;500;53;"Normal";50,11;NA
39;17,16;6,3;56;500;54;"Normal";48;NA
39;17,16;6,3;56;500;55;"Normal";44,99;NA
39;17,16;6,3;56;500;56;"Normal";19,29;NA
39;17,16;6,3;56;500;57;"Normal";50,2;NA
39;17,16;6,3;56;500;58;"Normal";44,3;NA
39;17,16;6,3;56;500;59;"Normal";43,01;NA
39;17,16;6,3;56;500;60;"Normal";40,21;NA
39;17,16;6,3;56;500;61;"Normal";44,8;NA
39;17,16;6,3;56;500;62;"Normal";41;NA
39;17,16;6,3;56;500;63;"Dominante";59,78;26,7
39;17,16;6,3;56;500;64;"Normal";42;NA
39;17,16;6,3;56;500;65;"Normal";51,99;NA
39;17,16;6,3;56;500;66;"Normal";24,6;NA
39;17,16;6,3;56;500;67;"Dominante";56,99;26,4
39;17,16;6,3;56;500;68;"Normal";53,6;NA
39;17,16;6,3;56;500;69;"Normal";50,01;NA
39;17,16;6,3;56;500;70;"Dominante";54,41;25,9
39;17,16;6,3;56;500;71;"Normal";46,81;NA
39;17,16;6,3;56;500;72;"Dominante";61,7;26,8
39;17,16;6,3;56;500;73;"Normal";52,31;NA
39;17,16;6,3;56;500;74;"Normal";54;NA
39;17,16;6,3;56;500;75;"Normal";53,91;NA
39;17,16;6,3;56;500;76;"Normal";38,01;NA
39;17,16;6,3;56;500;77;"Normal";43,2;NA
40;13,43;6,3;57;500;1;"Dominante";52,59;26,2
40;13,43;6,3;57;500;2;"Normal";38,89;NA
40;13,43;6,3;57;500;3;"Normal";44,01;NA
40;13,43;6,3;57;500;4;"Normal";41;NA
40;13,43;6,3;57;500;5;"Normal";41,31;NA
40;13,43;6,3;57;500;6;"Normal";32,8;NA
40;13,43;6,3;57;500;7;"Normal";48,69;NA
40;13,43;6,3;57;500;8;"Normal";44,99;NA
40;13,43;6,3;57;500;9;"Normal";38,99;NA
40;13,43;6,3;57;500;10;"Normal";41,5;NA
40;13,43;6,3;57;500;11;"Normal";44,8;NA
40;13,43;6,3;57;500;12;"Normal";42,51;NA
40;13,43;6,3;57;500;13;"Normal";34,09;NA
40;13,43;6,3;57;500;14;"Normal";40,31;NA
40;13,43;6,3;57;500;15;"Normal";32,2;NA
40;13,43;6,3;57;500;16;"Normal";34,9;NA
40;13,43;6,3;57;500;17;"Normal";33,9;NA
40;13,43;6,3;57;500;18;"Normal";49,01;NA
40;13,43;6,3;57;500;19;"Normal";49,89;NA
40;13,43;6,3;57;500;20;"Normal";40,21;NA
40;13,43;6,3;57;500;21;"Normal";43,29;NA
40;13,43;6,3;57;500;22;"Normal";49,79;NA
40;13,43;6,3;57;500;23;"Dominante";54;26,2
40;13,43;6,3;57;500;24;"Normal";24;NA
40;13,43;6,3;57;500;25;"Normal";37,1;NA
40;13,43;6,3;57;500;26;"Normal";47,31;NA
40;13,43;6,3;57;500;27;"Normal";44,99;NA
